"var","Estimate","Est.Error","Q5","Q10","Q20","Q80","Q90","Q95","lh"
"Intercept",-3.50913246922378,0.209919831446547,-3.85511246996503,-3.77548099056814,-3.68160797861558,-3.33404189609297,-3.24163459314865,-3.16837120403855,"generalist"
"past.maxDHW",-0.134648370939325,0.0840524499317457,-0.272679408001642,-0.242202887605142,-0.205956596725786,-0.0637085372119857,-0.0270350928910045,0.00389401331220846,"generalist"
"years.sinceDHW",0.191310679332937,0.0796281582151098,0.0591777412481042,0.0885281189721344,0.125026035117133,0.258604883496593,0.293911148380387,0.321443224865028,"generalist"
"Grav_NearPop.max",-0.133525398655394,0.0655362629762231,-0.240556761512628,-0.216497020780434,-0.188356624014758,-0.0786766305103637,-0.0479491586027843,-0.0245613834734897,"generalist"
"Grav_Markets.max",-0.00505320865335305,0.0868233165362978,-0.148744824182093,-0.116382088595534,-0.077715621091952,0.0674769296552268,0.106229245222052,0.136913997489568,"generalist"
"perc_crop2012",0.257029178795451,0.0735065154850044,0.136603136681978,0.162606250982522,0.195477005899576,0.318971823411199,0.35130439724017,0.378177527243445,"generalist"
"perc_crop2002.2012",-0.109266975772538,0.0649207393553437,-0.216034391260418,-0.191459183687319,-0.16426995228577,-0.0547926734006375,-0.0255289248809248,-0.00345486379666181,"generalist"
"hdi2015",-0.0837200853773131,0.255229787180892,-0.503126746493814,-0.404192267067427,-0.290735428074049,0.12407416475573,0.237432811317116,0.326280174403994,"generalist"
"ManagementNoMtake",0.167981565215287,0.0779897907704885,0.0382622182872149,0.0681413842863843,0.10303248168102,0.233120657135086,0.267479748007807,0.296107500132749,"generalist"
"ManagementRestricted",0.0442948367261175,0.0653290412943488,-0.0642932752793752,-0.0407769728951027,-0.0103022842114194,0.0994139066647977,0.128149881603652,0.151137928317886,"generalist"
"HabitatCrest",-0.0177261127853277,0.103862701734976,-0.187088058781212,-0.150499370743892,-0.105552050750498,0.0706773862434936,0.115548842802981,0.155424786546345,"generalist"
"HabitatFlat",-0.0561110674713478,0.0647530452257567,-0.163176135002042,-0.139605862502573,-0.110266785025584,-0.00245760425615399,0.026617332763002,0.0501717980795209,"generalist"
"Depth_m",0.513644640453438,0.0578969953023062,0.419505701122425,0.440031570330923,0.464150396590775,0.562372355885675,0.588105311711443,0.608678530545772,"generalist"
"npp_mean",0.0142374806967891,0.111540714497636,-0.171644115780039,-0.126965630314824,-0.0790536008215816,0.108392853735869,0.156395725693491,0.196734696152038,"generalist"
"wave_mean",-0.0475098021027337,0.0737543795918919,-0.167494362874345,-0.142201323156921,-0.109106174165089,0.0150035258194967,0.0469570296031106,0.072172132288863,"generalist"
"maxTCdays.mean",0.0230067313126708,0.121882268164827,-0.177470995963722,-0.135422861405286,-0.0789880946155168,0.123692556209886,0.178756309851895,0.223944563315127,"generalist"
"reef_area_100km",-0.184593614011953,0.0845588465991504,-0.323605863378701,-0.292115673231423,-0.255010511034525,-0.113026234889968,-0.0766091311005468,-0.0477163308706509,"generalist"
"Latitude",0.0220601098085343,0.177889380969022,-0.268416015818278,-0.205600189639956,-0.126712736543013,0.172775543037079,0.249494279906984,0.313493380854093,"generalist"
"MethodLIT",0.384239472228314,0.155309268649267,0.130686916260911,0.185192730264267,0.254616278265437,0.516620720131398,0.583939214726429,0.640166799271592,"generalist"
"MethodPhoto",0.376438559085838,0.135940375813897,0.152347961730204,0.203202976720382,0.262034845932889,0.491038693278808,0.549927556922876,0.598621786453552,"generalist"
"n_points",-0.225211054088859,0.11586922345648,-0.414527519964015,-0.372804580722086,-0.322571199829414,-0.12863628671648,-0.0770361573888502,-0.0321281632438991,"generalist"
